time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_zP;NETWORK_Load2_zQ;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load3_state;
111.000000;1.335156;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270385;0.182734;1.013762;1.027492;0.051735;-0.169212;-0.045473;0.231830;1.000000;0.000000;1.335156;-5.902958;0.050000;0.020000;2.000000;
112.000000;1.335125;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270402;0.182757;1.013851;1.027671;0.051752;-0.169196;-0.045491;0.231807;1.000000;0.000000;1.335125;-5.904384;0.050000;0.020000;2.000000;
113.000000;1.335093;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270419;0.182780;1.013939;1.027849;0.051768;-0.169180;-0.045508;0.231784;1.000000;0.000000;1.335093;-5.905799;0.050000;0.020000;2.000000;
114.000000;1.335062;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270436;0.182803;1.014026;1.028025;0.051784;-0.169165;-0.045525;0.231761;1.000000;0.000000;1.335062;-5.907203;0.050000;0.020000;2.000000;
115.000000;1.335031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270453;0.182825;1.014112;1.028199;0.051800;-0.169149;-0.045541;0.231739;1.000000;0.000000;1.335031;-5.908595;0.050000;0.020000;2.000000;
116.000000;1.335000;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270470;0.182848;1.014198;1.028373;0.051816;-0.169134;-0.045558;0.231716;1.000000;0.000000;1.335000;-5.909977;0.050000;0.020000;2.000000;
117.000000;1.334970;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270486;0.182870;1.014283;1.028545;0.051832;-0.169119;-0.045575;0.231694;1.000000;0.000000;1.334970;-5.911347;0.050000;0.020000;2.000000;
118.000000;1.334939;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270503;0.182892;1.014368;1.028716;0.051848;-0.169104;-0.045591;0.231672;1.000000;0.000000;1.334939;-5.912707;0.050000;0.020000;2.000000;
119.000000;1.334909;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270519;0.182914;1.014452;1.028885;0.051863;-0.169089;-0.045607;0.231650;1.000000;0.000000;1.334909;-5.914056;0.050000;0.020000;2.000000;
120.000000;1.334880;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270535;0.182936;1.014535;1.029053;0.051879;-0.169074;-0.045623;0.231628;1.000000;0.000000;1.334880;-5.915394;0.050000;0.020000;2.000000;
121.000000;1.334850;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270551;0.182957;1.014618;1.029220;0.051894;-0.169059;-0.045639;0.231607;1.000000;0.000000;1.334850;-5.916722;0.050000;0.020000;2.000000;
122.000000;1.334821;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270567;0.182978;1.014699;1.029386;0.051909;-0.169044;-0.045655;0.231585;1.000000;0.000000;1.334821;-5.918039;0.050000;0.020000;2.000000;
123.000000;1.334792;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270583;0.183000;1.014781;1.029550;0.051924;-0.169030;-0.045671;0.231564;1.000000;0.000000;1.334792;-5.919345;0.050000;0.020000;2.000000;
124.000000;1.334763;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270599;0.183021;1.014861;1.029713;0.051939;-0.169015;-0.045687;0.231543;1.000000;0.000000;1.334763;-5.920642;0.050000;0.020000;2.000000;
125.000000;1.334734;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270614;0.183042;1.014941;1.029875;0.051954;-0.169001;-0.045702;0.231522;1.000000;0.000000;1.334734;-5.921928;0.050000;0.020000;2.000000;
126.000000;1.334706;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270629;0.183062;1.015021;1.030035;0.051969;-0.168987;-0.045718;0.231501;1.000000;0.000000;1.334706;-5.923204;0.050000;0.020000;2.000000;
127.000000;1.334678;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270645;0.183083;1.015099;1.030195;0.051984;-0.168973;-0.045733;0.231481;1.000000;0.000000;1.334678;-5.924470;0.050000;0.020000;2.000000;
128.000000;1.334650;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270660;0.183103;1.015177;1.030353;0.051998;-0.168959;-0.045748;0.231461;1.000000;0.000000;1.334650;-5.925726;0.050000;0.020000;2.000000;
129.000000;1.334622;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270675;0.183124;1.015255;1.030510;0.052013;-0.168945;-0.045763;0.231440;1.000000;0.000000;1.334622;-5.926971;0.050000;0.020000;2.000000;
130.000000;1.334594;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270690;0.183144;1.015332;1.030665;0.052027;-0.168931;-0.045778;0.231420;1.000000;0.000000;1.334594;-5.928208;0.050000;0.020000;2.000000;
131.000000;1.334567;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270705;0.183164;1.015408;1.030820;0.052041;-0.168917;-0.045793;0.231400;1.000000;0.000000;1.334567;-5.929434;0.050000;0.020000;2.000000;
132.000000;1.334540;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270719;0.183184;1.015484;1.030973;0.052055;-0.168904;-0.045807;0.231380;1.000000;0.000000;1.334540;-5.930650;0.050000;0.020000;2.000000;
133.000000;1.334513;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270734;0.183203;1.015559;1.031125;0.052069;-0.168890;-0.045822;0.231361;1.000000;0.000000;1.334513;-5.931858;0.050000;0.020000;2.000000;
134.000000;1.334486;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270748;0.183223;1.015633;1.031276;0.052083;-0.168877;-0.045836;0.231341;1.000000;0.000000;1.334486;-5.933055;0.050000;0.020000;2.000000;
135.000000;1.334459;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270763;0.183242;1.015707;1.031426;0.052097;-0.168864;-0.045851;0.231322;1.000000;0.000000;1.334459;-5.934243;0.050000;0.020000;2.000000;
136.000000;1.334433;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270777;0.183261;1.015781;1.031575;0.052110;-0.168851;-0.045865;0.231303;1.000000;0.000000;1.334433;-5.935422;0.050000;0.020000;2.000000;
137.000000;1.334407;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270791;0.183280;1.015853;1.031722;0.052124;-0.168838;-0.045879;0.231284;1.000000;0.000000;1.334407;-5.936591;0.050000;0.020000;2.000000;
138.000000;1.334381;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270805;0.183299;1.015926;1.031869;0.052137;-0.168825;-0.045893;0.231265;1.000000;0.000000;1.334381;-5.937751;0.050000;0.020000;2.000000;
139.000000;1.334355;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270819;0.183318;1.015997;1.032014;0.052150;-0.168812;-0.045907;0.231246;1.000000;0.000000;1.334355;-5.938902;0.050000;0.020000;2.000000;
140.000000;1.334330;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270833;0.183336;1.016068;1.032158;0.052163;-0.168799;-0.045921;0.231227;1.000000;0.000000;1.334330;-5.940044;0.050000;0.020000;2.000000;
141.000000;1.334305;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270846;0.183355;1.016139;1.032301;0.052177;-0.168786;-0.045934;0.231209;1.000000;0.000000;1.334305;-5.941177;0.050000;0.020000;2.000000;
142.000000;1.334280;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270860;0.183373;1.016209;1.032443;0.052190;-0.168774;-0.045948;0.231191;1.000000;0.000000;1.334280;-5.942300;0.050000;0.020000;2.000000;
143.000000;1.334255;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270873;0.183391;1.016278;1.032584;0.052202;-0.168761;-0.045961;0.231173;1.000000;0.000000;1.334255;-5.943415;0.050000;0.020000;2.000000;
144.000000;1.334230;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270886;0.183409;1.016347;1.032724;0.052215;-0.168749;-0.045975;0.231155;1.000000;0.000000;1.334230;-5.944522;0.050000;0.020000;2.000000;
145.000000;1.334205;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270900;0.183427;1.016415;1.032863;0.052228;-0.168737;-0.045988;0.231137;1.000000;0.000000;1.334205;-5.945619;0.050000;0.020000;2.000000;
146.000000;1.334181;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270913;0.183445;1.016483;1.033001;0.052240;-0.168725;-0.046001;0.231119;1.000000;0.000000;1.334181;-5.946708;0.050000;0.020000;2.000000;
147.000000;1.334157;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270926;0.183463;1.016550;1.033137;0.052253;-0.168713;-0.046014;0.231101;1.000000;0.000000;1.334157;-5.947788;0.050000;0.020000;2.000000;
148.000000;1.334133;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270939;0.183480;1.016617;1.033273;0.052265;-0.168701;-0.046027;0.231084;1.000000;0.000000;1.334133;-5.948860;0.050000;0.020000;2.000000;
149.000000;1.334109;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270952;0.183498;1.016683;1.033407;0.052277;-0.168689;-0.046040;0.231066;1.000000;0.000000;1.334109;-5.949923;0.050000;0.020000;2.000000;
150.000000;1.334085;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270964;0.183515;1.016749;1.033541;0.052290;-0.168677;-0.046052;0.231049;1.000000;0.000000;1.334085;-5.950978;0.050000;0.020000;2.000000;
151.000000;1.334062;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270977;0.183532;1.016814;1.033673;0.052302;-0.168665;-0.046065;0.231032;1.000000;0.000000;1.334062;-5.952024;0.050000;0.020000;2.000000;
152.000000;1.334039;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.270989;0.183549;1.016879;1.033805;0.052314;-0.168654;-0.046078;0.231015;1.000000;0.000000;1.334039;-5.953063;0.050000;0.020000;2.000000;
153.000000;1.334016;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271002;0.183566;1.016943;1.033935;0.052326;-0.168642;-0.046090;0.230998;1.000000;0.000000;1.334016;-5.954093;0.050000;0.020000;2.000000;
154.000000;1.333993;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271014;0.183582;1.017007;1.034065;0.052337;-0.168631;-0.046102;0.230982;1.000000;0.000000;1.333993;-5.955115;0.050000;0.020000;2.000000;
155.000000;1.333970;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271026;0.183599;1.017070;1.034193;0.052349;-0.168619;-0.046114;0.230965;1.000000;0.000000;1.333970;-5.956129;0.050000;0.020000;2.000000;
156.000000;1.333948;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271038;0.183615;1.017132;1.034321;0.052361;-0.168608;-0.046127;0.230949;1.000000;0.000000;1.333948;-5.957134;0.050000;0.020000;2.000000;
157.000000;1.333925;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271051;0.183632;1.017195;1.034447;0.052372;-0.168597;-0.046139;0.230932;1.000000;0.000000;1.333925;-5.958132;0.050000;0.020000;2.000000;
158.000000;1.333903;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271062;0.183648;1.017256;1.034573;0.052384;-0.168586;-0.046151;0.230916;1.000000;0.000000;1.333903;-5.959122;0.050000;0.020000;2.000000;
159.000000;1.333881;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271074;0.183664;1.017318;1.034697;0.052395;-0.168575;-0.046162;0.230900;1.000000;0.000000;1.333881;-5.960105;0.050000;0.020000;2.000000;
160.000000;1.333859;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271086;0.183680;1.017378;1.034821;0.052406;-0.168564;-0.046174;0.230884;1.000000;0.000000;1.333859;-5.961079;0.050000;0.020000;2.000000;
161.000000;1.333837;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271098;0.183695;1.017439;1.034944;0.052417;-0.168553;-0.046186;0.230868;1.000000;0.000000;1.333837;-5.962046;0.050000;0.020000;2.000000;
162.000000;1.333816;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271109;0.183711;1.017498;1.035065;0.052428;-0.168542;-0.046197;0.230853;1.000000;0.000000;1.333816;-5.963005;0.050000;0.020000;2.000000;
163.000000;1.333795;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271121;0.183727;1.017558;1.035186;0.052439;-0.168532;-0.046209;0.230837;1.000000;0.000000;1.333795;-5.963957;0.050000;0.020000;2.000000;
164.000000;1.333773;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271132;0.183742;1.017616;1.035306;0.052450;-0.168521;-0.046220;0.230822;1.000000;0.000000;1.333773;-5.964901;0.050000;0.020000;2.000000;
165.000000;1.333752;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271143;0.183758;1.017675;1.035425;0.052461;-0.168511;-0.046231;0.230806;1.000000;0.000000;1.333752;-5.965838;0.050000;0.020000;2.000000;
166.000000;1.333732;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271155;0.183773;1.017733;1.035543;0.052472;-0.168500;-0.046243;0.230791;1.000000;0.000000;1.333732;-5.966767;0.050000;0.020000;2.000000;
167.000000;1.333711;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271166;0.183788;1.017790;1.035660;0.052482;-0.168490;-0.046254;0.230776;1.000000;0.000000;1.333711;-5.967690;0.050000;0.020000;2.000000;
168.000000;1.333690;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271177;0.183803;1.017847;1.035777;0.052493;-0.168479;-0.046265;0.230761;1.000000;0.000000;1.333690;-5.968604;0.050000;0.020000;2.000000;
169.000000;1.333670;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271188;0.183818;1.017904;1.035892;0.052503;-0.168469;-0.046276;0.230746;1.000000;0.000000;1.333670;-5.969512;0.050000;0.020000;2.000000;
170.000000;1.333650;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271198;0.183832;1.017960;1.036007;0.052514;-0.168459;-0.046287;0.230732;1.000000;0.000000;1.333650;-5.970412;0.050000;0.020000;2.000000;
171.000000;1.333630;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271209;0.183847;1.018016;1.036120;0.052524;-0.168449;-0.046297;0.230717;1.000000;0.000000;1.333630;-5.971306;0.050000;0.020000;2.000000;
172.000000;1.333610;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271220;0.183862;1.018071;1.036233;0.052534;-0.168439;-0.046308;0.230702;1.000000;0.000000;1.333610;-5.972192;0.050000;0.020000;2.000000;
173.000000;1.333590;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271230;0.183876;1.018126;1.036345;0.052544;-0.168429;-0.046319;0.230688;1.000000;0.000000;1.333590;-5.973071;0.050000;0.020000;2.000000;
174.000000;1.333570;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271241;0.183890;1.018180;1.036456;0.052554;-0.168419;-0.046329;0.230674;1.000000;0.000000;1.333570;-5.973944;0.050000;0.020000;2.000000;
175.000000;1.333551;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271251;0.183904;1.018234;1.036566;0.052564;-0.168410;-0.046340;0.230660;1.000000;0.000000;1.333551;-5.974809;0.050000;0.020000;2.000000;
176.000000;1.333532;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271262;0.183918;1.018288;1.036675;0.052574;-0.168400;-0.046350;0.230645;1.000000;0.000000;1.333532;-5.975668;0.050000;0.020000;2.000000;
177.000000;1.333512;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271272;0.183932;1.018341;1.036784;0.052584;-0.168391;-0.046360;0.230631;1.000000;0.000000;1.333512;-5.976520;0.050000;0.020000;2.000000;
178.000000;1.333493;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271282;0.183946;1.018394;1.036892;0.052594;-0.168381;-0.046370;0.230618;1.000000;0.000000;1.333493;-5.977365;0.050000;0.020000;2.000000;
179.000000;1.333474;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271292;0.183960;1.018446;1.036999;0.052604;-0.168372;-0.046380;0.230604;1.000000;0.000000;1.333474;-5.978204;0.050000;0.020000;2.000000;
180.000000;1.333456;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271302;0.183974;1.018498;1.037105;0.052613;-0.168362;-0.046390;0.230590;1.000000;0.000000;1.333456;-5.979036;0.050000;0.020000;2.000000;
181.000000;1.333437;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271312;0.183987;1.018550;1.037210;0.052623;-0.168353;-0.046400;0.230577;1.000000;0.000000;1.333437;-5.979862;0.050000;0.020000;2.000000;
182.000000;1.333419;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271322;0.184001;1.018601;1.037314;0.052632;-0.168344;-0.046410;0.230563;1.000000;0.000000;1.333419;-5.980680;0.050000;0.020000;2.000000;
183.000000;1.333400;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271332;0.184014;1.018651;1.037418;0.052642;-0.168335;-0.046420;0.230550;1.000000;0.000000;1.333400;-5.981493;0.050000;0.020000;2.000000;
184.000000;1.333382;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271342;0.184027;1.018702;1.037521;0.052651;-0.168326;-0.046430;0.230537;1.000000;0.000000;1.333382;-5.982299;0.050000;0.020000;2.000000;
185.000000;1.333364;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271351;0.184040;1.018752;1.037623;0.052660;-0.168316;-0.046439;0.230524;1.000000;0.000000;1.333364;-5.983099;0.050000;0.020000;2.000000;
186.000000;1.333346;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271361;0.184053;1.018801;1.037724;0.052669;-0.168308;-0.046449;0.230511;1.000000;0.000000;1.333346;-5.983893;0.050000;0.020000;2.000000;
187.000000;1.333329;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271370;0.184066;1.018850;1.037825;0.052678;-0.168299;-0.046458;0.230498;1.000000;0.000000;1.333329;-5.984680;0.050000;0.020000;2.000000;
188.000000;1.333311;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271380;0.184079;1.018899;1.037924;0.052687;-0.168290;-0.046468;0.230485;1.000000;0.000000;1.333311;-5.985461;0.050000;0.020000;2.000000;
189.000000;1.333294;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271389;0.184092;1.018947;1.038023;0.052696;-0.168281;-0.046477;0.230472;1.000000;0.000000;1.333294;-5.986236;0.050000;0.020000;2.000000;
190.000000;1.333276;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271398;0.184105;1.018995;1.038122;0.052705;-0.168272;-0.046486;0.230459;1.000000;0.000000;1.333276;-5.987005;0.050000;0.020000;2.000000;
191.000000;1.333259;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271407;0.184117;1.019043;1.038219;0.052714;-0.168264;-0.046496;0.230447;1.000000;0.000000;1.333259;-5.987768;0.050000;0.020000;2.000000;
192.000000;1.333242;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271417;0.184130;1.019090;1.038316;0.052723;-0.168255;-0.046505;0.230434;1.000000;0.000000;1.333242;-5.988524;0.050000;0.020000;2.000000;
193.000000;1.333225;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271426;0.184142;1.019137;1.038412;0.052731;-0.168247;-0.046514;0.230422;1.000000;0.000000;1.333225;-5.989275;0.050000;0.020000;2.000000;
194.000000;1.333208;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271435;0.184154;1.019184;1.038507;0.052740;-0.168238;-0.046523;0.230410;1.000000;0.000000;1.333208;-5.990020;0.050000;0.020000;2.000000;
195.000000;1.333192;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271443;0.184166;1.019230;1.038602;0.052748;-0.168230;-0.046532;0.230398;1.000000;0.000000;1.333192;-5.990759;0.050000;0.020000;2.000000;
196.000000;1.333175;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271452;0.184178;1.019276;1.038695;0.052757;-0.168222;-0.046540;0.230386;1.000000;0.000000;1.333175;-5.991493;0.050000;0.020000;2.000000;
197.000000;1.333159;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271461;0.184190;1.019321;1.038789;0.052765;-0.168214;-0.046549;0.230374;1.000000;0.000000;1.333159;-5.992220;0.050000;0.020000;2.000000;
198.000000;1.333142;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271470;0.184202;1.019366;1.038881;0.052773;-0.168206;-0.046558;0.230362;1.000000;0.000000;1.333142;-5.992942;0.050000;0.020000;2.000000;
199.000000;1.333126;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271478;0.184214;1.019411;1.038973;0.052782;-0.168197;-0.046566;0.230350;1.000000;0.000000;1.333126;-5.993658;0.050000;0.020000;2.000000;
200.000000;1.333110;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271487;0.184226;1.019455;1.039064;0.052790;-0.168189;-0.046575;0.230338;1.000000;0.000000;1.333110;-5.994369;0.050000;0.020000;2.000000;
201.000000;1.333094;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271495;0.184237;1.019499;1.039154;0.052798;-0.168181;-0.046583;0.230327;1.000000;0.000000;1.333094;-5.995074;0.050000;0.020000;2.000000;
202.000000;1.333078;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271504;0.184249;1.019543;1.039244;0.052806;-0.168174;-0.046592;0.230315;1.000000;0.000000;1.333078;-5.995773;0.050000;0.020000;2.000000;
203.000000;1.333063;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271512;0.184260;1.019586;1.039332;0.052814;-0.168166;-0.046600;0.230304;1.000000;0.000000;1.333063;-5.996467;0.050000;0.020000;2.000000;
204.000000;1.333047;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271520;0.184272;1.019629;1.039421;0.052822;-0.168158;-0.046609;0.230292;1.000000;0.000000;1.333047;-5.997156;0.050000;0.020000;2.000000;
205.000000;1.333032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271529;0.184283;1.019672;1.039508;0.052830;-0.168150;-0.046617;0.230281;1.000000;0.000000;1.333032;-5.997839;0.050000;0.020000;2.000000;
206.000000;1.333016;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271537;0.184294;1.019714;1.039595;0.052838;-0.168143;-0.046625;0.230270;1.000000;0.000000;1.333016;-5.998517;0.050000;0.020000;2.000000;
207.000000;1.333001;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271545;0.184305;1.019757;1.039681;0.052845;-0.168135;-0.046633;0.230259;1.000000;0.000000;1.333001;-5.999189;0.050000;0.020000;2.000000;
208.000000;1.332986;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.271553;0.184316;1.019798;1.039767;0.052853;-0.168127;-0.046641;0.230248;1.000000;0.000000;1.332986;-5.999856;0.050000;0.020000;2.000000;
